geneName	comGeneName	iE4	iE5	iE6	iE7	iE8	iE9	iE10	iE11	iE14	iE15	iE18	iE19	iE21	iE22	iE23	iE25	iE30	iE35	iE39	iE48	iE50	iE51	iE52	iE55	iE57	iE58	iE59	iE62	iE65	iE69	iE73	iE74	iE75	iE77	iE78	iE79	iE80	iE82	iE83	iE84	iE86	iE87	iE88	iE91	iE92	iE93	iE94	iE95
YDL156W	YDL156W	0	0	0	0	0	0	0	0	0.177955084496437	0	0	0	0	0	0	0	0	0	0	1.01406447278966	0	0.871502776899369	0.901531047106972	0.154644006533041	0.785225224292122	0	0	0	0	0	0	0	1.7238227390425	0	0.473741534431481	0	0.476527265242523	0	0	0	0	0	1.61275440496768	0.141663434028046	0	0	0	0
YDL155W	CLB3	0	0.636633175598346	0	0	2.87556411932475	1.0136536711909	0	0	1.77955084496437	1.81432473387559	1.9734452118054	0	1.19077869092167	1.42441699411526	0.532971751026297	2.96791085585853	1.35813095916316	0	3.12174755705009	1.01406447278966	0.980905222465796	2.61450833069811	0.901531047106972	1.23715205226433	0.785225224292122	1.68354049534421	0.992727533484992	0	1.53439746895741	3.44827835972699	1.01738719169784	0	1.7238227390425	0	0.473741534431481	0	0	0.937951752592337	0	0	1.27985020674847	0.325937932533585	0	1.27497090625241	0	0	0	0
YDL154W	MSH5	0	0.636633175598346	0	0	0	0	0	0	0	0	0.6578150706018	0	1.19077869092167	0	0	0	0	0	0	0	0	0	0	0.154644006533041	0	0	0	0	0	0	0	0	0	0	0	0.924535822984857	0	0	0	0	0	0	1.61275440496768	0	0	0	0	0
YDL154W	MSH5	0	0	0	0.850520797430105	1.43778205966237	0	0	0	0	0	0.6578150706018	0	0	0	0	0	0	0	3.12174755705009	0	0	0	0	0.309288013066083	0	0	0.992727533484992	0	0.511465822985802	0	0	0	0	0	0	0.924535822984857	0	0	0	0	0	0	0	0	0	0	0	0
YDL150W	RPC53	3.01526018070573	0.636633175598346	11.004269629508	1.70104159486021	0	3.54778784916814	0	1.3524680287669	3.55910168992874	0	0.6578150706018	5.47949015387104	4.76311476368667	4.27325098234579	1.59891525307889	5.93582171171706	5.43252383665266	5.31904708107041	0	2.02812894557932	0.980905222465796	0	1.80306209421394	2.78359211759475	3.14090089716849	5.05062148603262	3.97091013393997	0	2.04586329194321	0	2.03477438339568	3.18649486481325	0.861911369521251	2.07781964503992	2.3687076721574	1.84907164596971	1.90610906097009	1.87590350518467	0	0.779240668940604	1.27985020674847	1.62968966266793	0	1.98328807639264	0	0	0	0
YDL149W	ATG9	0	0	0	0	0	0	0	0	0.177955084496437	0.907162366937797	0	0	0	0	0.532971751026297	0	0	0	0	0	0	0	0	0.154644006533041	0	0	0	0	0	0	0	0	0.861911369521251	1.03890982251996	0	0	0	0	0	0	0	0.325937932533585	0	0	0	0	0	0
YDL147W	RPN5	4.52289027105859	5.09306540478677	0	6.80416637944084	2.87556411932475	3.04096101357269	0	5.40987211506759	3.73705677442518	2.72148710081339	4.6047054942126	5.47949015387104	3.57233607276501	2.84883398823053	2.66485875513148	4.4518662837878	5.43252383665266	4.25523766485633	6.24349511410017	1.01406447278966	6.37588394602767	2.61450833069811	5.40918628264183	3.09288013066083	2.35567567287637	7.57593222904894	4.96363766742496	0	3.58026076090061	0	1.52608078754676	1.59324743240663	2.58573410856375	5.1945491125998	3.31619074102037	1.84907164596971	6.67138171339532	2.81385525777701	0	3.89620334470302	6.39925103374237	4.23719312293661	6.45101761987074	4.39156645486942	1.87027359858801	2.52029662370866	2.14076773186569	0
CUT052	CUT052	0	0.636633175598346	0	0.850520797430105	0	0	0	0	0.177955084496437	0	0	0	0	0	0.532971751026297	0	1.35813095916316	0	0	0	0.490452611232898	0	0	0	1.57045044858424	0	0	0	0	0	0	0	0	0	0.473741534431481	0	0.476527265242523	0	0	0	1.27985020674847	0	0	0	0	0	0	0
YDL146W	LDB17	0	1.27326635119669	0	0	0	0	0	0	0.533865253489311	0	0.6578150706018	0	0	0	0	0	0	0	0	1.01406447278966	0.490452611232898	0	0.901531047106972	0	0	0	0	0	0	0	0	0	0	0	0.473741534431481	0	0.476527265242523	0	0	0.779240668940604	0	0.325937932533585	1.61275440496768	0.424990302084137	0	0	0	0
YDL143W	CCT4	9.04578054211718	5.09306540478677	2.2008539259016	5.95364558201073	5.75112823864949	7.09557569833628	0	4.05740408630069	4.8047872814038	3.62864946775119	5.9203356354162	9.13248358978507	8.33545083645168	4.27325098234579	7.99457626539445	1.48395542792927	4.07439287748949	8.51047532971265	0	4.05625789115863	6.86633655726057	2.61450833069811	7.21224837685578	5.10325221559037	6.28180179433698	6.73416198137683	3.97091013393997	6.33698010066798	6.13758987582962	3.44827835972699	9.15648472528054	1.59324743240663	4.30955684760626	6.23345893511976	6.63238148204073	1.84907164596971	8.10096350912289	8.44156577333103	9.0521053522611	1.55848133788121	2.55970041349695	6.19282071813812	6.45101761987074	5.94986422917792	3.74054719717603	4.20049437284777	4.28153546373138	2.49698852512266
YDL141W	BPL1	0	0.636633175598346	0	0	0	1.52048050678635	0	0	0.889775422482185	0	1.3156301412036	0	2.38155738184334	0	1.06594350205259	0	1.35813095916316	1.06380941621408	0	2.02812894557932	0	0.871502776899369	0.901531047106972	0.463932019599124	0	0.841770247672104	1.98545506696998	0	0	0	0	0	0.861911369521251	3.11672946755988	0.947483068862961	0	1.42958179572757	0.937951752592337	0	0	0	0.325937932533585	0	0.566653736112183	1.87027359858801	0.840098874569555	0	2.49698852512266
YDL138W	RGT2	0	0	0	0	0	0	0	0	0.355910168992874	0	0	0	2.38155738184334	0	0	0	0	1.06380941621408	0	0	0.490452611232898	0.871502776899369	0	0.154644006533041	0.785225224292122	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0347369015074	0	0	0.325937932533585	3.22550880993537	0.141663434028046	0	0	0	0
YDL137W	ARF2	5.27670531623502	9.54949763397519	2.2008539259016	4.25260398715052	0	3.04096101357269	3.26754053627292	5.40987211506759	7.47411354885035	5.44297420162678	3.289075353009	5.47949015387104	7.14467214553001	5.69766797646106	6.39566101231556	2.96791085585853	4.07439287748949	2.12761883242816	3.12174755705009	7.0984513095276	3.92362088986318	6.10051943829558	8.11377942396275	5.72182824172253	1.57045044858424	7.57593222904894	5.95636520090995	0	4.60319240687222	6.89655671945397	6.61301674603595	1.59324743240663	6.03337958664876	5.1945491125998	3.78993227545185	1.84907164596971	6.67138171339532	9.37951752592337	12.0694738030148	7.79240668940604	5.1194008269939	2.93344139280227	3.22550880993537	5.52487392709379	9.35136799294007	6.72079099655644	4.28153546373138	4.99397705024531
YDL136W	RPL35B	16.5839309938815	16.552462565557	15.4059774813112	20.4124991383225	20.1289488352732	21.7935539306043	16.3377026813646	21.6394884602704	22.7782508155439	29.0291957420095	25.6547877534702	23.7444573334412	25.006352509355	11.3953359529221	22.9177852941308	19.2914205630805	31.2370120607528	25.531425989138	12.4869902282003	21.2953539285828	27.4653462290423	20.0445638686855	19.8336830363534	25.8255490910179	25.91243240164	24.411337182491	24.8181883371248	12.673960201336	23.0159620343611	10.344835079181	23.9085990048992	22.3054640536928	31.0288093027651	22.8560160954391	18.4759198428277	23.1133955746214	22.3967814663986	21.5728903096237	21.1215791552759	21.8187387303369	20.4776033079756	23.7934690749517	20.9658072645799	24.2244472187958	33.6649247745842	20.1623729896693	29.9707482461196	17.4789196758586
YDL133W	YDL133W	0	1.27326635119669	0	0	1.43778205966237	0	0	0	1.4236406759715	0	0.6578150706018	0	0	1.42441699411526	0	0	0	0	0	0	0	0	1.80306209421394	1.08250804573129	0	0	0	0	0.511465822985802	0	1.01738719169784	0	0	0	0.473741534431481	0	0.476527265242523	0.937951752592337	0	0	0	0.977813797600756	1.61275440496768	0.566653736112183	0	0.840098874569555	2.14076773186569	0
YDL132W	CDC53	1.50763009035286	1.27326635119669	2.2008539259016	0	1.43778205966237	0.506826835595449	0	2.70493605753379	0.711820337985748	1.81432473387559	1.3156301412036	0	1.19077869092167	1.42441699411526	0	0	0	0	0	2.02812894557932	1.47135783369869	0.871502776899369	2.70459314132092	1.8557280783965	1.57045044858424	0	1.98545506696998	0	0	0	0	1.59324743240663	1.7238227390425	2.07781964503992	2.3687076721574	1.84907164596971	2.85916359145514	2.81385525777701	0	2.33772200682181	1.27985020674847	0.977813797600756	0	1.5582977743085	1.87027359858801	1.68019774913911	0	0
YDL131W	LYS21	0	1.27326635119669	0	2.55156239229031	1.43778205966237	0.506826835595449	0	1.3524680287669	1.06773050697862	0.907162366937797	0.6578150706018	3.65299343591403	2.38155738184334	1.42441699411526	1.59891525307889	4.4518662837878	0	2.12761883242816	0	0	0.980905222465796	0.871502776899369	0.901531047106972	1.70108407186346	0.785225224292122	3.36708099068842	0	0	0.511465822985802	3.44827835972699	1.01738719169784	0	0	0	0.947483068862961	0	1.42958179572757	2.81385525777701	0	0.779240668940604	0	1.62968966266793	3.22550880993537	1.13330747222437	3.74054719717603	0	1.07038386593284	2.49698852512266
YDL130W-A	STF1	0.753815045176432	5.09306540478677	0	5.10312478458063	1.43778205966237	3.04096101357269	3.26754053627292	2.70493605753379	1.4236406759715	1.81432473387559	1.3156301412036	3.65299343591403	0	0	1.06594350205259	0	4.07439287748949	1.06380941621408	6.24349511410017	2.02812894557932	7.84724177972637	2.61450833069811	4.50765523553486	2.78359211759475	0	0.841770247672104	3.97091013393997	0	0.511465822985802	6.89655671945397	2.03477438339568	0	0.861911369521251	4.15563929007984	0.473741534431481	3.69814329193943	3.81221812194018	0.937951752592337	3.0173684507537	2.33772200682181	0	2.2815655277351	3.22550880993537	2.97493211458896	1.87027359858801	0.840098874569555	2.14076773186569	0
YDL130W	RPP1B	52.7670531623502	54.7504531014578	30.8119549626224	63.7890598072578	35.9445514915593	56.7646055866903	49.0131080440939	60.8610612945104	54.8101660249026	66.2228527864591	55.2564659305512	49.3154113848394	40.4864754913367	65.5231817293022	46.3685423392878	46.0026182658072	35.3114049382423	46.8076143134196	43.7044657987012	61.8579328401691	60.8161237928794	48.8041555063647	45.9780834024556	58.7647224825557	56.5362161490328	58.9239173370473	46.6581940737946	57.0328209060119	58.8185696433672	37.9310619569968	48.8345852014962	58.9501549990452	48.2670366931901	45.7120321908782	55.4277595284832	42.5286478573034	58.1363263595878	43.1457806192475	39.2257898597981	58.4430501705453	39.6753564092027	58.3428899235118	49.9953865539982	55.2487392709379	41.1460191689363	36.1242516064908	41.7449707713809	44.9457934522078
YDL129W	YDL129W	0	0	0	0	0	0	0	0	0.889775422482185	0	0.6578150706018	0	0	0	0	0	2.71626191832633	0	0	0	0	0	0	0.463932019599124	1.57045044858424	0	0	0	0	0	0	0	0.861911369521251	0	0	0	0	0	0	0	0	0.325937932533585	0	0.141663434028046	0	0	1.07038386593284	0
YDL128W	VCX1	0.753815045176432	0.636633175598346	0	0	0	1.0136536711909	0	0	1.06773050697862	0	1.9734452118054	0	1.19077869092167	0	1.59891525307889	0	0	2.12761883242816	6.24349511410017	0	0.980905222465796	0	1.80306209421394	1.70108407186346	3.92612612146061	0	1.98545506696998	0	1.0229316459716	0	0.508693595848919	0	0.861911369521251	0	0.473741534431481	0	1.42958179572757	2.81385525777701	0	2.33772200682181	0	0.325937932533585	3.22550880993537	0.708317170140229	0	1.68019774913911	1.07038386593284	4.99397705024531
YDL127W	PCL2	0.753815045176432	0	4.40170785180319	1.70104159486021	2.87556411932475	0	0	1.3524680287669	1.60159576046793	0.907162366937797	1.3156301412036	1.82649671795701	0	0	1.59891525307889	0	0	2.12761883242816	0	0	0.490452611232898	0	0	2.01037208492954	2.35567567287637	0.841770247672104	1.98545506696998	0	0.511465822985802	0	0	0	1.7238227390425	2.07781964503992	1.42122460329444	1.84907164596971	0.476527265242523	0.937951752592337	0	0.779240668940604	1.27985020674847	0.325937932533585	0	0.708317170140229	0	0	3.21115159779853	0
YDL124W	YDL124W	0.753815045176432	1.27326635119669	0	0	2.87556411932475	0.506826835595449	3.26754053627292	1.3524680287669	1.4236406759715	0.907162366937797	1.3156301412036	0	1.19077869092167	1.42441699411526	0	0	0	1.06380941621408	0	0	0.980905222465796	5.22901666139621	3.60612418842789	1.23715205226433	0.785225224292122	0.841770247672104	2.97818260045498	0	0.511465822985802	0	2.54346797924459	1.59324743240663	0.861911369521251	0	1.42122460329444	1.84907164596971	3.33569085669766	0	0	0.779240668940604	1.27985020674847	0.651875865067171	0	1.8416246423646	0	0	0	0
YDL123W	SNA4	2.26144513552929	0	0	0	0	0.506826835595449	0	0	0.533865253489311	0	0.6578150706018	1.82649671795701	0	0	1.59891525307889	0	0	1.06380941621408	3.12174755705009	2.02812894557932	0.490452611232898	0	0.901531047106972	1.39179605879737	1.57045044858424	0.841770247672104	0	0	1.0229316459716	0	1.01738719169784	0	1.7238227390425	0	1.42122460329444	3.69814329193943	0.953054530485046	2.81385525777701	0	0	1.27985020674847	1.30375173013434	0	0.566653736112183	1.87027359858801	0	2.14076773186569	0
YDL122W	UBP1	0.753815045176432	1.27326635119669	0	0.850520797430105	2.87556411932475	1.0136536711909	0	4.05740408630069	2.66932626744655	1.81432473387559	1.3156301412036	1.82649671795701	1.19077869092167	1.42441699411526	0	2.96791085585853	4.07439287748949	3.19142824864224	6.24349511410017	1.01406447278966	2.94271566739739	0	1.80306209421394	1.23715205226433	0.785225224292122	0	1.98545506696998	0	1.53439746895741	0	2.54346797924459	3.18649486481325	0	0	3.31619074102037	0.924535822984857	1.90610906097009	2.81385525777701	0	2.33772200682181	1.27985020674847	0.977813797600756	1.61275440496768	3.25825898264505	5.61082079576404	4.20049437284777	2.14076773186569	0
YDL120W	YFH1	1.50763009035286	1.27326635119669	0	1.70104159486021	0	1.0136536711909	0	1.3524680287669	1.95750592946081	1.81432473387559	1.9734452118054	1.82649671795701	2.38155738184334	1.42441699411526	1.06594350205259	2.96791085585853	1.35813095916316	0	3.12174755705009	1.01406447278966	0.980905222465796	3.48601110759747	0	2.31966009799562	1.57045044858424	2.52531074301631	0	6.33698010066798	1.0229316459716	0	0.508693595848919	1.59324743240663	1.7238227390425	1.03890982251996	1.42122460329444	0	1.42958179572757	0.937951752592337	0	2.33772200682181	1.27985020674847	0.977813797600756	0	3.11659554861701	1.87027359858801	0	0	0
YDL117W	CYK3	0	0	2.2008539259016	0.850520797430105	0	0	3.26754053627292	1.3524680287669	2.49137118295012	0	1.3156301412036	1.82649671795701	0	0	1.06594350205259	0	0	3.19142824864224	0	0	0.490452611232898	0	0	0.773220032665207	3.14090089716849	0.841770247672104	0	0	0	0	0.508693595848919	0	0.861911369521251	0	1.89496613772592	0	1.42958179572757	4.68975876296168	0	0.779240668940604	0	0.651875865067171	1.61275440496768	0.991644038196321	0	0.840098874569555	1.07038386593284	0
YDL116W	NUP84	0	0	6.60256177770479	0	1.43778205966237	0.506826835595449	0	0	0.711820337985748	0.907162366937797	0.6578150706018	3.65299343591403	3.57233607276501	0	1.06594350205259	0	0	3.19142824864224	0	1.01406447278966	0.980905222465796	0.871502776899369	0	1.8557280783965	2.35567567287637	0.841770247672104	1.98545506696998	0	0	0	1.01738719169784	1.59324743240663	0.861911369521251	2.07781964503992	0.473741534431481	0	0.953054530485046	0.937951752592337	0	0.779240668940604	0	0.977813797600756	0	0.849980604168275	5.61082079576404	0.840098874569555	2.14076773186569	4.99397705024531
YDL112W	TRM3	2.26144513552929	0	0	0	1.43778205966237	0	0	2.70493605753379	0.711820337985748	3.62864946775119	1.3156301412036	0	1.19077869092167	1.42441699411526	0.532971751026297	0	0	0	3.12174755705009	3.04219341836897	0	0	1.80306209421394	0.618576026132166	3.14090089716849	0	0.992727533484992	0	1.53439746895741	6.89655671945397	0	0	0.861911369521251	0	2.3687076721574	0	0.476527265242523	2.81385525777701	0	1.55848133788121	5.1194008269939	0.977813797600756	0	0.849980604168275	1.87027359858801	2.52029662370866	1.07038386593284	2.49698852512266
YDL108W	KIN28	0	0.636633175598346	0	0.850520797430105	0	0.506826835595449	0	1.3524680287669	0.533865253489311	0	0	0	0	0	0	0	0	0	0	0	0.980905222465796	0	1.80306209421394	0.309288013066083	0	0	0	0	0.511465822985802	0	0	0	0	0	0.473741534431481	0	1.42958179572757	0.937951752592337	0	0	1.27985020674847	0	0	0.283326868056092	0	0.840098874569555	1.07038386593284	0
YDL107W	MSS2	0.753815045176432	0	0	0	0	0.506826835595449	0	0	0.355910168992874	0	0.6578150706018	0	1.19077869092167	1.42441699411526	0	0	0	0	0	2.02812894557932	0.980905222465796	0	0.901531047106972	0.309288013066083	0	0	0	0	0	0	0.508693595848919	0	0	0	0	0	0.476527265242523	0.937951752592337	0	0	1.27985020674847	0	3.22550880993537	0.424990302084137	0	0	1.07038386593284	0
YDL105W	NSE4	0	0.636633175598346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.861911369521251	0	0	0	0	0	0	0	0	0	0	0	0	0.840098874569555	0	0
YDL102W	POL3	0	0	0	0	0	0	0	0	0.533865253489311	3.62864946775119	0.6578150706018	0	1.19077869092167	1.42441699411526	0.532971751026297	0	0	1.06380941621408	3.12174755705009	1.01406447278966	0	0.871502776899369	0	0.309288013066083	0.785225224292122	0	0	0	0	0	0	0	0	2.07781964503992	0.947483068862961	1.84907164596971	0.476527265242523	0.937951752592337	3.0173684507537	0.779240668940604	0	0.651875865067171	0	0.141663434028046	0	0	0	0
YDL099W	BUG1	4.52289027105859	3.81979905359008	0	3.40208318972042	1.43778205966237	3.04096101357269	6.53508107254585	4.05740408630069	0.889775422482185	1.81432473387559	1.3156301412036	9.13248358978507	0	4.27325098234579	3.73080225718408	5.93582171171706	1.35813095916316	4.25523766485633	12.4869902282003	2.02812894557932	1.47135783369869	0.871502776899369	6.3107173297488	2.31966009799562	3.14090089716849	1.68354049534421	2.97818260045498	0	1.0229316459716	6.89655671945397	2.03477438339568	4.77974229721988	6.03337958664876	3.11672946755988	3.31619074102037	3.69814329193943	1.90610906097009	1.87590350518467	0	0.779240668940604	1.27985020674847	3.25937932533585	4.83826321490305	3.11659554861701	1.87027359858801	2.52029662370866	1.07038386593284	0
YDL095W	PMT1	6.78433540658788	3.18316587799173	2.2008539259016	2.55156239229031	4.31334617898712	6.08192202714539	0	6.76234014383449	3.02523643643943	3.62864946775119	3.9468904236108	0	1.19077869092167	8.54650196469159	2.66485875513148	5.93582171171706	2.71626191832633	3.19142824864224	3.12174755705009	3.04219341836897	4.90452611232898	3.48601110759747	3.60612418842789	3.24752413719387	3.14090089716849	3.36708099068842	2.97818260045498	25.3479204026719	2.04586329194321	6.89655671945397	3.05216157509351	1.59324743240663	4.30955684760626	2.07781964503992	2.3687076721574	3.69814329193943	8.10096350912289	1.87590350518467	6.0347369015074	5.45468468258423	1.27985020674847	4.23719312293661	0	1.41663434028046	3.74054719717603	5.88069212198688	5.35191932966422	0
YDL093W	PMT5	0.753815045176432	1.27326635119669	0	0	0	0.506826835595449	3.26754053627292	1.3524680287669	0.355910168992874	0.907162366937797	0	0	1.19077869092167	1.42441699411526	1.06594350205259	0	0	0	0	0	0	0	0.901531047106972	1.39179605879737	0	0	0	0	0.511465822985802	3.44827835972699	0	0	1.7238227390425	0	1.89496613772592	0.924535822984857	0	0.937951752592337	0	0	0	0	0	0.141663434028046	0	0	0	0
YDL092W	SRP14	2.26144513552929	2.54653270239338	2.2008539259016	0	1.43778205966237	0.506826835595449	0	1.3524680287669	0.533865253489311	1.81432473387559	0.6578150706018	0	1.19077869092167	1.42441699411526	0.532971751026297	0	0	2.12761883242816	0	1.01406447278966	0.490452611232898	1.74300555379874	0.901531047106972	1.54644006533041	1.57045044858424	0.841770247672104	0	6.33698010066798	0.511465822985802	0	0.508693595848919	3.18649486481325	0.861911369521251	0	0	0.924535822984857	0.953054530485046	0.937951752592337	3.0173684507537	2.33772200682181	0	1.30375173013434	1.61275440496768	0.708317170140229	1.87027359858801	0	0	0
YDL089W	YDL089W	0.753815045176432	0	0	3.40208318972042	0	1.52048050678635	3.26754053627292	0	0	0	0	1.82649671795701	1.19077869092167	1.42441699411526	0	0	0	1.06380941621408	0	0	0.490452611232898	0	0.901531047106972	0.927864039198248	0	0.841770247672104	0	0	0.511465822985802	3.44827835972699	0.508693595848919	0	0	0	0	0.924535822984857	0.953054530485046	0	0	0	0	0	0	0.283326868056092	1.87027359858801	0	0	0
CUT053	CUT053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL086W	YDL086W	2.26144513552929	1.90989952679504	11.004269629508	1.70104159486021	0	1.52048050678635	9.80262160881877	2.70493605753379	2.13546101395724	0.907162366937797	3.9468904236108	3.65299343591403	4.76311476368667	0	2.66485875513148	1.48395542792927	0	4.25523766485633	0	3.04219341836897	3.43316827863029	2.61450833069811	2.70459314132092	1.70108407186346	2.35567567287637	0	0.992727533484992	6.33698010066798	2.04586329194321	24.1379485180889	1.52608078754676	4.77974229721988	1.7238227390425	0	2.84244920658888	4.62267911492429	0.953054530485046	2.81385525777701	15.0868422537685	4.67544401364363	3.83955062024542	1.30375173013434	4.83826321490305	1.69996120833655	3.74054719717603	2.52029662370866	5.35191932966422	9.98795410049063
YDL085W	NDE2	1.50763009035286	1.27326635119669	0	0.850520797430105	0	2.0273073423818	0	2.70493605753379	2.66932626744655	1.81432473387559	3.9468904236108	1.82649671795701	1.19077869092167	2.84883398823053	3.73080225718408	2.96791085585853	2.71626191832633	2.12761883242816	0	5.07032236394829	4.41407350109608	0	3.60612418842789	2.6289481110617	1.57045044858424	4.20885123836052	0.992727533484992	0	0.511465822985802	6.89655671945397	5.08693595848919	1.59324743240663	0.861911369521251	1.03890982251996	4.26367380988333	1.84907164596971	2.85916359145514	1.87590350518467	3.0173684507537	4.67544401364363	3.83955062024542	3.58531725786944	3.22550880993537	3.3999224166731	1.87027359858801	1.68019774913911	3.21115159779853	0
YDL084W	SUB2	10.55341063247	10.1861308095735	6.60256177770479	11.0567703665914	10.0644744176366	12.6706708898862	0	8.11480817260138	10.6773050697862	9.07162366937797	9.867226059027	5.47949015387104	8.33545083645168	8.54650196469159	9.59349151847334	10.3876879955049	9.50691671414215	8.51047532971265	3.12174755705009	13.1828381462655	9.31859961342506	5.22901666139621	12.6214346594976	10.8250804573129	8.63747746721334	16.8354049534421	12.9054579353049	12.673960201336	7.67198734478703	10.344835079181	12.717339896223	3.18649486481325	6.89529095617001	9.35018840267963	12.79102142965	5.54721493790915	8.57749077436542	6.56566226814636	6.0347369015074	14.0263320409309	11.5186518607363	11.4078276386755	4.83826321490305	10.4830941180754	16.8324623872921	8.40098874569555	10.7038386593284	2.49698852512266
YDL082W	RPL13A	38.444567303998	36.2880910091057	39.6153706662287	46.7786438586557	40.2578976705465	35.9847053272769	42.478026971548	40.5740408630069	44.4887711241092	39.0079817783252	41.4423494479134	38.3564310770973	36.9141394185717	34.1860078587663	40.5058530779986	54.9063508333828	38.0276668565686	47.8714237296337	37.460970684601	33.4641276020587	36.7839458424674	40.089127737371	29.7505245545301	41.135305737789	36.1203603174376	45.4555933742936	39.7091013393997	57.0328209060119	39.8943341928925	20.6896701583619	44.2563428388559	50.9839178370121	46.5432139541476	33.2451143206387	45.4791873054222	43.4531836802883	33.8334358322191	37.5180701036935	51.2952636628129	37.403552109149	37.1156559957057	31.2900415232242	38.7061057192244	44.0573279827222	43.0162927675243	28.5633617353649	46.0265062351123	27.4668737763492
CUT054	CUT054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUT043	SUT043	0.753815045176432	0.636633175598346	0	0	0	1.52048050678635	3.26754053627292	0	0.177955084496437	2.72148710081339	0	0	3.57233607276501	0	0	0	0	1.06380941621408	6.24349511410017	1.01406447278966	0.490452611232898	0	0.901531047106972	0.154644006533041	1.57045044858424	0.841770247672104	0.992727533484992	12.673960201336	0	3.44827835972699	0	0	0	1.03890982251996	0.473741534431481	1.84907164596971	1.42958179572757	0.937951752592337	0	0	2.55970041349695	0.651875865067171	1.61275440496768	0.424990302084137	1.87027359858801	0	0	0
SUT044	SUT044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.992727533484992	0	0	0	0	1.59324743240663	0	0	0	0	0	0	3.0173684507537	0	0	0	0	0	0	0	0	0
SUT045	SUT045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.473741534431481	0	0	0	0	0	0	0	0	0.141663434028046	0	0	0	0
YDL075W	RPL31A	51.2594230719973	58.5702521550478	57.2222020734415	63.7890598072578	50.3223720881831	62.3397007782402	32.6754053627292	48.6888490356083	59.2590431373135	52.6154172823922	55.2564659305512	47.4889146668823	52.3942624005534	64.0987647351869	73.0171298906027	44.518662837878	55.6833693256897	58.5095178917745	43.7044657987012	52.7313525850622	62.777934237811	51.4186638370628	46.8796144495625	55.8264863584279	58.106666597617	69.0251603091125	60.5563795425845	38.0218806040079	57.7956379973956	44.8276186764508	71.7257970146976	62.1366498638585	63.7814413445726	61.2956795286776	57.7964672006406	55.4721493790914	57.6597990943453	60.0289121659096	60.347369015074	56.8845688326641	63.9925103374237	58.3428899235118	48.3826321490305	61.765257236228	67.3298495491685	63.0074155927166	66.3637996878364	67.4186901783117
SUT046	SUT046	0	0	0	0	0	0	0	0	0.355910168992874	0	0	0	0	0	0	0	0	1.06380941621408	0	0	0	0.871502776899369	0	0	0	0	0	0	0	0	0	0	0	0	0.473741534431481	0	0	0	0	0	0	0.325937932533585	0	0.424990302084137	0	0	0	0
YDL073W	YDL073W	0.753815045176432	0	0	0	0	0.506826835595449	0	0	0.177955084496437	0.907162366937797	0	0	1.19077869092167	0	1.59891525307889	0	0	1.06380941621408	0	1.01406447278966	0.490452611232898	1.74300555379874	0	0.618576026132166	0	0	0	0	0	0	0	0	0	0	0	0	0.476527265242523	0.937951752592337	0	0.779240668940604	0	0.325937932533585	0	0.283326868056092	0	0	2.14076773186569	4.99397705024531
CUT055	CUT055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06594350205259	0	0	0	0	0	0	0.871502776899369	0	0.154644006533041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141663434028046	0	0	0	0
SUT047	SUT047	0.753815045176432	0	0	0	0	0	0	0	0.355910168992874	0.907162366937797	0	0	0	1.42441699411526	0.532971751026297	0	0	0	0	2.02812894557932	1.47135783369869	0	0	0.309288013066083	0	0.841770247672104	0.992727533484992	0	0.511465822985802	0	0	0	0	0	0.947483068862961	0	0.953054530485046	0.937951752592337	0	0	0	0.651875865067171	1.61275440496768	0.141663434028046	0	0.840098874569555	0	0
YDL070W	BDF2	3.01526018070573	2.54653270239338	2.2008539259016	4.25260398715052	7.18891029831187	2.0273073423818	6.53508107254585	1.3524680287669	1.77955084496437	2.72148710081339	1.9734452118054	3.65299343591403	1.19077869092167	4.27325098234579	5.32971751026297	7.41977713964633	0	3.19142824864224	6.24349511410017	3.04219341836897	4.41407350109608	7.84352499209432	2.70459314132092	2.01037208492954	4.71135134575273	1.68354049534421	2.97818260045498	6.33698010066798	2.04586329194321	3.44827835972699	3.05216157509351	3.18649486481325	0.861911369521251	4.15563929007984	5.21115687874629	0	3.81221812194018	1.87590350518467	3.0173684507537	3.11696267576242	0	1.62968966266793	4.83826321490305	2.40827837847678	11.2216415915281	2.52029662370866	4.28153546373138	0
